,name,address_1,address_2,post_town,postcode,sic_code_1,sic_code_2,lat,long
886113,SANOBAP LIMITED,45 WINDSOR STREET,,UXBRIDGE,UB81AB,56102 - Unlicensed restaurants and cafes,,51.545456,-0.480474
799277,POPPINS SNACK BAR LTD,2-4 FAIRFIELD ROAD,YIEWSLEY,WEST DRAYTON,UB78EX,56102 - Unlicensed restaurants and cafes,,51.513428,-0.470919
999439,THE COFFEE TRAVELLER LTD,BENTINCK HOUSE,BENTINCK ROAD,WEST DRAYTON,UB77RQ,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.512234,-0.475254
285722,DELICIOUS KEBAB LIMITED,91 HIGH STREET,YIEWSLEY,WEST DRAYTON,UB77QR,56102 - Unlicensed restaurants and cafes,,51.512615,-0.472869
688248,MON CHER COFFEE LTD,9A HIGH STREET,,WEST DRAYTON,UB77QG,56102 - Unlicensed restaurants and cafes,,51.510553,-0.473912
162272,BORA BORA GRILL LIMITED,74 HIGH STREET,YIEWSLEY,LONDON,UB77DS,56102 - Unlicensed restaurants and cafes,,51.51259,-0.472201
373515,FIGAROS AND SANDWICH UK LTD,"4, FIGAROS STATION ROAD",BROADWAY PARADE,WEST DRAYTON,UB77DE,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.508512,-0.473216
569375,KIP'S PIRI PIRI LTD,6-8 STATION ROAD,,WEST DRAYTON,UB77BY,56102 - Unlicensed restaurants and cafes,,51.509073,-0.474192
839394,READY FRIED CHICKEN WD LTD,6 STATION ROAD,,WEST DRAYTON,UB77BY,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.509073,-0.474192
97988,ARVEJA CAFFE LTD,CARTER HOUSE,COLHOM MILL ROAD,WEST DRAYTON,UB77AE,56102 - Unlicensed restaurants and cafes,,51.509706,-0.474552
754995,OREGANO LIMITED,SOVEREIGN COURT 625-627 SIPSON ROAD,WEST DRAYTON,MIDDLESEX,UB70JE,56102 - Unlicensed restaurants and cafes,,51.482024,-0.448933
994260,THAI TAKEAWAY LIMITED,313A RUISLIP ROAD EAST,,GREENFORD,UB69BG,56102 - Unlicensed restaurants and cafes,,51.527141,-0.351534
95099,AROMA PALACE LTD,1ST FLOOR ALLIED SAINIF HOUSE,412 GREENFORD ROAD,GREENFORD,UB69AH,56102 - Unlicensed restaurants and cafes,56210 - Event catering activities,51.526934,-0.352147
492594,ICE DREAM ME LTD,UNIT 33 METROPOLITAN CENTRE,TAUNTON ROAD,LONDON,UB68UQ,56102 - Unlicensed restaurants and cafes,,51.54293,-0.360453
121388,BALA CATERING LTD,436 GREENFORD ROAD,,GREENFORD,UB68SG,56102 - Unlicensed restaurants and cafes,,51.527792,-0.351813
1117205,YAMAC LIMITED,434 GREENFORD ROAD,,GREENFORD,UB68SG,56102 - Unlicensed restaurants and cafes,,51.527792,-0.351813
666648,MELODY CAFE LTD,107 COSTONS LANE,,GREENFORD,UB68RR,56102 - Unlicensed restaurants and cafes,,51.530059,-0.348675
828342,R N RESTAURANT (PERIVALE) LIMITED,THE OLD HOOVER BUILDING WESTERN AVENUE,PERIVALE,GREENFORD,UB68DW,56102 - Unlicensed restaurants and cafes,,51.533792,-0.318859
936143,SOUMA KAN LIMITED,53 EMPIRE ROAD,PERIVALE,GREENFORD,UB67EH,56102 - Unlicensed restaurants and cafes,,51.540952,-0.310355
202182,CATER & DINE LTD,38 BILTON ROAD,PERIVALE,GREENFORD,UB67DS,56102 - Unlicensed restaurants and cafes,,51.539562,-0.308171
1044340,TS CATER & DINE LTD,38 BILTON ROAD,PERIVALE,GREENFORD,UB67DS,56102 - Unlicensed restaurants and cafes,,51.539562,-0.308171
1044409,TS PROPERTY SOLUTIONS LTD,38 BILTON ROAD,PERIVALE,GREENFORD,UB67DS,56102 - Unlicensed restaurants and cafes,,51.539562,-0.308171
134807,BEIRUT LIFE LIMITED,50A BILTON ROAD,PERIVALE,GREENFORD,UB67DH,56102 - Unlicensed restaurants and cafes,,51.539657,-0.309769
831720,RAF FOOD LIMITED,50 BILTON ROAD,PERIVALE,GREENFORD,UB67DH,56102 - Unlicensed restaurants and cafes,,51.539657,-0.309769
36592,ABIR INVESTMENT LIMITED,68D BILTON ROAD,PERIVALE,GREENFORD,UB67DE,56102 - Unlicensed restaurants and cafes,,51.539785,-0.311119
481648,HOT BREAD LIMITED,68D BILTON ROAD,,PERIVALE,UB67DE,56102 - Unlicensed restaurants and cafes,,51.539785,-0.311119
878727,SABROSO CHICKEN LTD,23 BILTON ROAD,PERIVALE,GREENFORD,UB67AZ,56102 - Unlicensed restaurants and cafes,,51.539206,-0.307795
211032,CHA CHA CHAI LIMITED,62 EASTCOTE AVENUE,,GREENFORD,UB60NP,56102 - Unlicensed restaurants and cafes,,51.552059,-0.321786
526016,JAAFLONG (SUSSEX) LIMITED,71 ENNISMORE AVENUE,GREENFORD,MIDDLESEX,UB60LQ,56102 - Unlicensed restaurants and cafes,,51.552971,-0.337215
625751,LUCKY HKD LIMITED,17 GAINSBOROUGH GARDENS,,GREENFORD,UB60JG,56102 - Unlicensed restaurants and cafes,,51.554435,-0.335777
1006535,THE LAHORI BITES LIMITED,1340 GREENFORD ROAD,,GREENFORD,UB60HL,56102 - Unlicensed restaurants and cafes,,51.551208,-0.339039
1123001,YUMMY GO LTD,1344 GREENFORD ROAD,,LONDON,UB60HL,56102 - Unlicensed restaurants and cafes,,51.551208,-0.339039
259704,CRISPY DOSA RESTAURANTS LTD,1280 GREENFORD ROAD,,GREENFORD,UB60HH,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.549891,-0.33939
289395,DESI KAFE VIDESHI STYLE LIMITED,1276/1278 GREENFORD ROAD,,GREENFORD,UB60HH,56102 - Unlicensed restaurants and cafes,,51.549891,-0.33939
984635,TAWHEED TRADING LTD,477 WHITTON AVENUE WEST,,GREENFORD,UB60DX,56102 - Unlicensed restaurants and cafes,,51.5533,-0.340722
933947,SOM2NY PUB & GRILL LIMITED,167 WADHAM GARDENS,,GREENFORD,UB60BX,56102 - Unlicensed restaurants and cafes,,51.551507,-0.34875
800228,PORTOPERI LTD,63 WADHAM GARDENS,,GREENFORD,UB60BU,56102 - Unlicensed restaurants and cafes,,51.551944,-0.34344
297235,DINE UK PVT LTD,231 KINGSHILL AVENUE,,NORTHOLT,UB56PA,56102 - Unlicensed restaurants and cafes,,51.534221,-0.410408
332687,ELIGEN LIMITED,521E YEADING LANE,,NORTHOLT,UB56LN,56102 - Unlicensed restaurants and cafes,,51.53543,-0.394231
294703,DIDY'S LTD,71 THORNDIKE AVENUE,NORTHOLT,LONDON,UB55LB,56102 - Unlicensed restaurants and cafes,,51.540246,-0.393283
884702,SAN MIGUEL RESTAURANT LTD,6 ISLIP MANOR ROAD,,NORTHOLT,UB55DY,56102 - Unlicensed restaurants and cafes,,51.548469,-0.376551
1123013,YUMMY PL LTD,63 OLDFIELD CIRCUS,,NORTHOLT,UB54RU,56102 - Unlicensed restaurants and cafes,,51.551208,-0.350506
570008,KISZONY OGOREK LTD,47 C OLDFIELDS CIRCUS,,NORTHOLT,UB54RR,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.551724,-0.350155
746381,OLIVIERS PIZZA LTD,47C OLDFIELDS CIRCUS,,NORTHOLT,UB54RR,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.551724,-0.350155
38017,ABU KHARRUB LTD,3 HAYDOCK GREEN,,NORTHOLT,UB54AP,56102 - Unlicensed restaurants and cafes,,51.551646,-0.36901
321486,EATBOX LTD,27 DABBS HILL LANE,,LONDON,UB54AH,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.552387,-0.372489
406146,GARDEN CAFE UK LIMITED,54 RAMULIS DRIVE,,HAYES,UB49QA,56102 - Unlicensed restaurants and cafes,,51.527256,-0.386994
964479,SUBSCITY LTD,118 FAIRHOLME CRESCENT,,HAYES,UB48QU,56102 - Unlicensed restaurants and cafes,,51.530018,-0.41547
632561,M&S KINGSTON LIMITED,1096 UXBRIDGE ROAD,,HAYES,UB48QH,56102 - Unlicensed restaurants and cafes,,51.523259,-0.422379
869624,RPP (READING) LIMITED,1096 UXBRIDGE ROAD,,HAYES,UB48QH,56102 - Unlicensed restaurants and cafes,,51.523259,-0.422379
961339,STREETFOOD REVOLUTION LTD,1096 UXBRIDGE ROAD,,HAYES,UB48QH,56102 - Unlicensed restaurants and cafes,,51.523259,-0.422379
267343,CY-WOW LTD,30 WEYMOUTH ROAD,,HAYES,UB48NF,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.534075,-0.424903
64095,ALI BABA LOUNGE LTD,UNIT 1,NEWPORT ROAD,HAYES,UB48JZ,56102 - Unlicensed restaurants and cafes,,51.525721,-0.433639
873874,RWS FAST FOODS LTD,666 UXBRIDGE ROAD,,HAYES,UB40RY,56102 - Unlicensed restaurants and cafes,,51.51961,-0.41241
213261,CHARCOAL VILLAGE LIMITED,870 UXBRIDGE ROAD,,HAYES,UB40RR,56102 - Unlicensed restaurants and cafes,,51.521603,-0.41755
212371,CHANDNI CHOWK RESTAURANT (UK) LTD.,65 DELAMERE ROAD,,HAYES,UB40NN,56102 - Unlicensed restaurants and cafes,,51.514276,-0.39192
563320,KETCH & MAYO (LEEDS) LTD,65 DELAMERE ROAD,,HAYES,UB40NN,56102 - Unlicensed restaurants and cafes,,51.514276,-0.39192
563321,KETCH & MAYO (MANCHESTER) LTD,65 DELAMERE ROAD,,HAYES,UB40NN,56102 - Unlicensed restaurants and cafes,,51.514276,-0.39192
631298,M K F&B (UK) LTD,65 DELAMERE ROAD,,HAYES,UB40NN,56102 - Unlicensed restaurants and cafes,,51.514276,-0.39192
827514,R & R ENTERPRISES LTD,65 DELAMERE ROAD,,HAYES,UB40NN,56102 - Unlicensed restaurants and cafes,,51.514276,-0.39192
1124177,ZAIIKA LIMITED,118 YEADING LANE,,HAYES,UB40EZ,56102 - Unlicensed restaurants and cafes,,51.52241,-0.400859
535025,JENYS FOOD LTD,27 SELAN GARDENS,,HAYES,UB40EA,56102 - Unlicensed restaurants and cafes,,51.522491,-0.405468
62746,ALEX WHOLESALES LIMITED,23A KENILWORTH GARDENS,,HAYES,UB40AY,56102 - Unlicensed restaurants and cafes,,51.52366,-0.419396
880621,SAHARA CITY RESTAURANT LTD,23A KENILWORTH GARDENS,,HAYES,UB40AY,56102 - Unlicensed restaurants and cafes,,51.52366,-0.419396
279867,DAWAT CAFE BRECKNELL LIMITED,"6 WARNER CLOSE 6 WARNER CLOSE, HAYES","6 WARNER CLOSE, HAYES",MIDDLESEX,UB35LG,56102 - Unlicensed restaurants and cafes,,51.483472,-0.435389
279869,DAWAT GROUP LIMITED,"6 WARNER CLOSE 6 WARNER CLOSE, HAYES","6 WARNER CLOSE, HAYES",MIDDLESEX,UB35LG,56102 - Unlicensed restaurants and cafes,,51.483472,-0.435389
1122950,YUM YUMS DESSERTS LTD,2 MALVERN ROAD,,HAYES,UB35JA,56102 - Unlicensed restaurants and cafes,,51.481471,-0.42493
820800,PV ALIN MIH BEST LIMITED,DOGHRUST AVENUE DOGHURST AVENUE,HARLINGTON,HAYES,UB35BJ,56102 - Unlicensed restaurants and cafes,,51.482241,-0.446953
1095705,WEST LONDON CAFFE LIMITED,16 NEW ROAD,HARLINGTON,HAYES,UB35BD,56102 - Unlicensed restaurants and cafes,,51.484417,-0.440859
555811,KARAN FOODS LIMITED,15 CRANFORD PARK ROAD,,HAYES,UB34PF,56102 - Unlicensed restaurants and cafes,,51.498198,-0.417078
1016171,THE VILLAGE CAFE (HAYES) LIMITED,THE VILLAGE CAFE,"CARDINAL BUILDING, HIGH POINT VILLAGE",HAYES,UB34FE,56102 - Unlicensed restaurants and cafes,,51.503655,-0.418949
202270,CATERING SGA HAYES LIMITED,AQUIS HOUSE,27-37 STATION ROAD,HAYES,UB34DX,56102 - Unlicensed restaurants and cafes,56290 - Other food services,51.506203,-0.418501
556963,KASPAS (NORTH END) LTD,"JS GULATI & CO. UNIT 4, PETER JAMES BUSINESS CENTRE","PUMP LANE,",HAYES,UB33NT,56102 - Unlicensed restaurants and cafes,,51.504247,-0.410875
907207,SHEGER CAFETERIA LTD,85 COLDHARBOUR LANE,,HAYES,UB33EF,56102 - Unlicensed restaurants and cafes,,51.509579,-0.415381
903865,SHAD'S RESTAURANT LTD,53-55 COLDHARBOUR LANE,,HAYES,UB33EE,56102 - Unlicensed restaurants and cafes,,51.508796,-0.416106
708062,NAJMA RESTAURANT LIMITED,43 COLDHARBOUR LANE,,HAYES,UB33EB,56102 - Unlicensed restaurants and cafes,,51.508309,-0.41652
472432,HILAC RESTAURANT LIMITED,14 COLDHARBOUR LANE,,HAYES,UB33EA,56102 - Unlicensed restaurants and cafes,,51.50783,-0.417148
271351,D6OL LTD,20 STIRLING ROAD,,HAYES,UB33AH,56102 - Unlicensed restaurants and cafes,,51.514329,-0.406315
998350,THE CAJUN CRAB LIMITED,33 FREMANTLE WAY,,HAYES,UB32FX,56102 - Unlicensed restaurants and cafes,,51.515446,-0.421784
513010,INTERVIRDI LIMITED,1 FORRIS AVENUE,,HAYES,UB32AS,56102 - Unlicensed restaurants and cafes,,51.511587,-0.423027
348244,ESPADINHA COFFEE LIMITED,191 BOTWELL LANE,,HAYES,UB32AP,56102 - Unlicensed restaurants and cafes,,51.516422,-0.426161
59564,AL-HYDERABADI CUISINE LIMITED,14 BOTWELL LANE,HAYES,HAYES,UB32AA,56102 - Unlicensed restaurants and cafes,,51.507476,-0.418812
488455,HYDERABAD CENTRAL CATERERS LIMITED,14 BOTWELL LANE,,HAYES,UB32AA,56102 - Unlicensed restaurants and cafes,,51.507476,-0.418812
915796,SIMCO GROUP LIMITED,1 BEECHWOOD AVENUE,,HAYES,UB31JN,56102 - Unlicensed restaurants and cafes,,51.515286,-0.434688
360053,EXPRESSO CAFE LIMITED,2 CLAYTON ROAD,HAYES,MIDDLESEX,UB31AY,56102 - Unlicensed restaurants and cafes,,51.504172,-0.420482
981884,TANDOORI FLAME LIMITED,6 WENTWORTH ROAD,,LONDON,UB25TS,56102 - Unlicensed restaurants and cafes,,51.496469,-0.396998
555753,KARAK CHAI LTD,73 RINGWAY,SOUTHALL,MIDDLESEX,UB25SR,56102 - Unlicensed restaurants and cafes,,51.492231,-0.386285
982444,TANU'S KITCHEN LIMITED,32 KINGSBRIDGE ROAD,,SOUTHHALL,UB25RT,56102 - Unlicensed restaurants and cafes,,51.494764,-0.376991
265924,CURRY 2 GO LIMITED,9-11 REGINA ROAD,,SOUTHALL,UB25PL,56102 - Unlicensed restaurants and cafes,,51.498534,-0.384291
857426,RITA WALAY LIMITED,9-11 REGINA ROAD,,SOUTHALL,UB25PL,56102 - Unlicensed restaurants and cafes,,51.498534,-0.384291
469361,HEVALOS 1 UK LIMITED,SQUARE HEATHROW,SOUTHALL LANE,SOUTHALL,UB25NH,56102 - Unlicensed restaurants and cafes,,51.496312,-0.400663
651083,MARTHA'S COTTAGE LTD,240 WESTERN ROAD,,SOUTHALL,UB25JW,56102 - Unlicensed restaurants and cafes,,51.498623,-0.39273
918181,SINGHS FOOD LTD,5 WESTERN ROAD,,SOUTHALL,UB25HA,56102 - Unlicensed restaurants and cafes,,51.500725,-0.384112
632641,M'S LUXURY GELATO LTD,"1B, 1ST FLOOR,",142 JOHNSON STREET,SOUTHALL,UB25FD,56102 - Unlicensed restaurants and cafes,,51.502726,-0.395504
869932,RRPS (LONDON) LIMITED,"1B, FIRST FLOOR",142 JOHNSON STREET,SOUTHALL,UB25FD,56102 - Unlicensed restaurants and cafes,,51.502726,-0.395504
903797,SHABEELLE LTD,33 FEATHERSTONE ROAD,,SOUTHALL,UB25AH,56102 - Unlicensed restaurants and cafes,,51.50072,-0.387593
284294,DEEM FOODS LIMITED,29-31 FEATHERSTONE ROAD,,SOUTHALL,UB25AB,56102 - Unlicensed restaurants and cafes,,51.502211,-0.384262
501194,INCREPEBLE LIMITED,34 COOKHAM CLOSE,,SOUTHALL,UB24PG,56102 - Unlicensed restaurants and cafes,,51.50297,-0.362435
553268,KAFUN COFFEE LIMITED,72B THE GREEN,,SOUTHALL,UB24BG,56102 - Unlicensed restaurants and cafes,,51.503102,-0.380996
881934,SALAMA PALACE LTD,98 THE GREEN,,SOUTHALL,UB24BG,56102 - Unlicensed restaurants and cafes,,51.503102,-0.380996
957069,STH HILAC RESTAURANT LIMITED,78 THE GREEN,,SOUTHALL,UB24BG,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.503102,-0.380996
88086,APPT CORPORATION LIMITED,MCDONALD'S,UXBRIDGE ROAD IRON BRIDGE,SOUTHALL,UB13EG,56102 - Unlicensed restaurants and cafes,,51.50978,-0.354928
285707,DELICIOUS CHICKEN LTD,40-42 HIGH STREET,,SOUTHALL,UB13DA,56102 - Unlicensed restaurants and cafes,,51.510946,-0.374758
820672,PUTHAN RESTAURANTS LTD,12 HIGH STREET,,SOUTHALL,UB13DA,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.510946,-0.374758
211057,CHAAT HOUSE LIMITED,7A AVENUE ROAD,,SOUTHALL,UB13BL,56102 - Unlicensed restaurants and cafes,,51.509238,-0.375453
541286,JOES PLAICE LTD,9 SUNNYCROFT ROAD,,SOUTHALL,UB12XE,56102 - Unlicensed restaurants and cafes,,51.525085,-0.367206
394677,FRESH FOODS LONDON LIMITED,UNIT 7,CRANLEIGH GARDENS INDUSTRIAL ESTATE,SOUTHALL,UB12BZ,56102 - Unlicensed restaurants and cafes,,51.521429,-0.378479
616060,LONDON FAST FOOD DEVELOPMENTS (UK) LIMITED,UNIT 7,CRANLEIGH GARDENS INDUSTRIAL ESTATE,SOUTHALL,UB12BZ,56102 - Unlicensed restaurants and cafes,,51.521429,-0.378479
632638,M'S CREAMY GELATO LIMITED,UNIT 7,CRANLEIGH GARDENS INDUSTRIAL ESTATE,SOUTHALL,UB12BZ,56102 - Unlicensed restaurants and cafes,,51.521429,-0.378479
634467,MAANYA ENTERPRISES LIMITED,UNIT 7,CRANLEIGH GARDENS INDUSTRIAL ESTATE,SOUTHALL,UB12BZ,56102 - Unlicensed restaurants and cafes,,51.521429,-0.378479
285617,DELHIWALA SOUTHALL LTD,91 NORTHCOTE AVENUE,,SOUTHALL,UB12AZ,56102 - Unlicensed restaurants and cafes,56210 - Event catering activities,51.513719,-0.380857
604448,LIMRA  & SHEEMA LTD,22 VIKING ROAD,,SOUTHALL,UB12AT,56102 - Unlicensed restaurants and cafes,,51.516111,-0.381507
279872,DAWAT SOUTHALL ONE LTD,177-179 THE BROADWAY,,SOUTHALL,UB11LX,56102 - Unlicensed restaurants and cafes,,51.512224,-0.384585
680823,MIRCH MASALA ONE LIMITED,"171-173, MIRCH MASALA",THE BROADWAY,SOUTHALL,UB11LX,56102 - Unlicensed restaurants and cafes,,51.512224,-0.384585
954252,STEAKOUT SOUTHALL LIMITED,175 THE BROADWAY SOUTHALL,SOUTHALL,LONDON,UB11LX,56102 - Unlicensed restaurants and cafes,,51.512224,-0.384585
971724,SV SOUTHALL LTD,185 - 189,THE BROADWAY,SOUTHALL,UB11LX,56102 - Unlicensed restaurants and cafes,,51.512224,-0.384585
1088739,WATAN LTD,183 THE BROADWAY,,SOUTHALL,UB11LX,56102 - Unlicensed restaurants and cafes,,51.512224,-0.384585
321448,EAT SOUTHALL LIMITED,151 THE BROADWAY,THE BROADWAY,SOUTHALL,UB11LP,56102 - Unlicensed restaurants and cafes,,51.511837,-0.382624
983897,TASTE OF LAHORE SOUTHALL LTD,151 THE BROADWAY,,SOUTHALL,UB11LP,56102 - Unlicensed restaurants and cafes,,51.511837,-0.382624
1003361,THE GHAN LTD.,107 THE BROADWAY,,SOUTHALL,UB11LN,56102 - Unlicensed restaurants and cafes,,51.511415,-0.380722
552954,KABUL AFGHAN RESTAURANT LTD,HIMALAYA SHOPPING CENTRE 1ST FLOOR,"65-67 ,THE BROADWAY",SOUTHALL,UB11JY,56102 - Unlicensed restaurants and cafes,,51.511243,-0.37794
883894,SAMEER FISH&CHIP LTD,78 ABBOTTS ROAD,,SOUTHALL,UB11HU,56102 - Unlicensed restaurants and cafes,,51.509434,-0.383005
77294,ANABYA CATERERS LTD,17 ABBOTS ROAD,,SOUTHALL,UB11HS,56102 - Unlicensed restaurants and cafes,,51.51087,-0.382255
59021,AL ARBI LTD,114 BEACONSFIELD ROAD,,SOUTHALL,UB11DR,56102 - Unlicensed restaurants and cafes,,51.507724,-0.383015
131392,BEACONSFIELD PIZZA & CHICKEN LTD,79 BECONSFIELD ROAD,,SOUTHALL,UB11BU,56102 - Unlicensed restaurants and cafes,,51.507492,-0.383152
725844,NINETEENTH-THAI LTD,STOCKLEY PARK GOLF CLUB,THE CLUBHOUSE STOCKLEY PARK,UXBRIDGE,UB111AQ,56102 - Unlicensed restaurants and cafes,,51.513245,-0.444155
912657,SIDHU COFFEE LOUNGE LTD,C/O H S SIDHU,378 LONG LANE,HAYES,UB109PG,56102 - Unlicensed restaurants and cafes,56290 - Other food services,51.551279,-0.448656
1028472,TOKTORLAR LTD,3 HERCIES ROAD,,HILLINGDON,UB109LS,56102 - Unlicensed restaurants and cafes,,51.551789,-0.451898
1005311,THE HUNGRY DINER LTD,311 LONG LANE,HILLINGDON,UXBRIDGE,UB109JY,56102 - Unlicensed restaurants and cafes,,51.550875,-0.449391
1000082,THE COW BYRE TEA SHOP LTD,151 LEYBOURNE ROAD,,UXBRIDGE,UB109HF,56102 - Unlicensed restaurants and cafes,,51.54102,-0.443323
964646,SUBWAY UNIVERSAL LIMITED,7B COURT ROAD,,ICKENHAM,UB108TF,56102 - Unlicensed restaurants and cafes,,51.557993,-0.449134
964650,SUBWORLD LIMITED,7B COURT ROAD,,ICKENHAM,UB108TF,56102 - Unlicensed restaurants and cafes,,51.557993,-0.449134
990180,TELEPIZZA LTD,DORMY HOUSE,7B COURT ROAD,ICKENHAM,UB108TF,56102 - Unlicensed restaurants and cafes,,51.557993,-0.449134
673092,MIA CAFE LTD,4 HARECROFT LANE,ICKENHAM,UXBRIDGE,UB108FD,56102 - Unlicensed restaurants and cafes,,51.56586,-0.441566
898760,SELL UZ LIMITED,4 HARECROFT LANE,ICKENHAM,UXBRIDGE,UB108FD,56102 - Unlicensed restaurants and cafes,,51.56586,-0.441566
1064103,UZSELL LIMITED,4 HARECROFT LANE,ICKENHAM,UXBRIDGE,UB108FD,56102 - Unlicensed restaurants and cafes,,51.56586,-0.441566
416949,GINACO LTD,25 STEDMAN CLOSE,,ICKENHAM,UB108DY,56102 - Unlicensed restaurants and cafes,,51.564317,-0.453435
493023,ICKENHAM CAFE LTD,73 SWAKELEYS ROAD,UXBRIDGE,MIDDLESEX,UB108DQ,56102 - Unlicensed restaurants and cafes,,51.565428,-0.447626
883568,SAMAD AL IRAQI RESTAURANT LIMITED,15 HARVIL ROAD,ICKENHAM,UXBRIDGE,UB108AJ,56102 - Unlicensed restaurants and cafes,,51.565954,-0.465759
883570,SAMAD IRAQI RESTAURANT CO. LIMITED,15 HARVIL ROAD,ICKENHAM,UXBRIDGE,UB108AJ,56102 - Unlicensed restaurants and cafes,,51.565954,-0.465759
883571,SAMAD IRAQI RESTAURANT LIMITED,15 HARVIL ROAD,ICKENHAM,UXBRIDGE,UB108AJ,56102 - Unlicensed restaurants and cafes,,51.565954,-0.465759
719090,NEW MOON PIZZA LTD,4 HALLS TERRACE,UXBRIDGE ROAD,UXBRIDGE,UB100NS,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.528601,-0.444626
983854,TASTE OF AFGHANISTAN LIMITED,2 HALLS TERRACE,UXBRIDGE ROAD,UXBRIDGE,UB100NS,56102 - Unlicensed restaurants and cafes,,51.528601,-0.444626
285603,DELHI  CATERING LTD,29 NEW BROADWAY,,HILLINGDON,UB100LL,56102 - Unlicensed restaurants and cafes,,51.531895,-0.450266
1069975,VEGETARIAN RESTAURANT LTD,29 NEW BROADWAY,,HILLINGDON,UB100LL,56102 - Unlicensed restaurants and cafes,,51.531895,-0.450266
1119001,YESILLER LTD,15 UXBRIDGE  ROAD,UXBRIDGE ROAD,HILLINGTON,UB100LJ,56102 - Unlicensed restaurants and cafes,,51.531379,-0.449318
1117798,YASMIN AL SHAM LIMITED,12 BURBRIDGE GARDENS,,UXBRIDGE,UB100GE,56102 - Unlicensed restaurants and cafes,,51.539924,-0.468575
631542,M OMER LIMITED,1 BLOUNT MEWS,,UXBRIDGE,UB100FJ,56102 - Unlicensed restaurants and cafes,,51.538121,-0.470401
980107,TAKAYAMA LTD,110 NORTH ROAD,KEW,RICHMOND,TW94HJ,56102 - Unlicensed restaurants and cafes,90020 - Support activities to performing arts,51.476626,-0.284696
361953,F-N COFFEE SUPREME LTD,3 ROYAL PARADE,,RICHMOND,TW93QD,56102 - Unlicensed restaurants and cafes,,51.478006,-0.286191
835515,RARA RESTAURANTS LTD,279 SANDYCOMBE  ROAD,KEW,RICHMOND,TW93LU,56102 - Unlicensed restaurants and cafes,,51.474295,-0.286396
321376,EAT CAFÉ LTD,1-2 TWICKENHAM ROAD,,RICHMOND,TW92SE,56102 - Unlicensed restaurants and cafes,,51.464716,-0.301756
182699,BUTTER BEANS LIMITED,UNIT 3,KEW ROAD,RICHMOND,TW92ND,56102 - Unlicensed restaurants and cafes,,51.46368,-0.301607
604937,LINDLEY ANAR LTD,6 MILL CROSS COURT,WINDMILL ROAD,BRENTFORD,TW89NA,56102 - Unlicensed restaurants and cafes,,51.490662,-0.310054
329898,EL-MANSOUR LIMITED,1000 GREAT WEST ROAD,,BRENTFORD,TW89DW,56102 - Unlicensed restaurants and cafes,,51.48878,-0.313595
1023266,TIKI DELI LIMITED,C/O BENISON SOLVERS LIMITED,1000 GREAT WEST ROAD,BRENTFORD,TW89DW,56102 - Unlicensed restaurants and cafes,,51.48878,-0.313595
1023978,TIME COFFEE HOUSE LIMITED,UNIT 3 BRENTFORD LOCK,HIGH STREET,BRENTFORD,TW88AQ,56102 - Unlicensed restaurants and cafes,,51.482956,-0.310714
1117697,YASAR BAKICI LTD,UNIT 1 BRENTFORD LOCK HIGH STREET,BRENTFORD,LONDON,TW88AQ,56102 - Unlicensed restaurants and cafes,,51.482956,-0.310714
565502,KHOSAN THAI LTD,85 LAYTON ROAD,,BRENTFORD,TW80PU,56102 - Unlicensed restaurants and cafes,,51.488904,-0.306633
937293,SOUTH STREET TRADING LIMITED,2 SHREWSBURY WALK,SOUTH STREET,ISLEWORTH,TW77DE,56102 - Unlicensed restaurants and cafes,,51.468286,-0.325509
998660,THE CEDAR MARLOW LIMITED,2 RICHMOND ROAD,,ISLEWORTH,TW77BL,56102 - Unlicensed restaurants and cafes,,51.46857,-0.324001
998663,THE CEDAR RICHMOND LIMITED,2 RICHMOND ROAD,,ISLEWORTH,TW77BL,56102 - Unlicensed restaurants and cafes,,51.46857,-0.324001
974144,SWISS RESTAURANT LONDON LIMITED,UNIT 7,"THE METRO CENTRE, ST. JOHNS ROAD",ISLEWORTH,TW76NJ,56102 - Unlicensed restaurants and cafes,,51.473871,-0.340121
227628,CIWAN CAFE LTD,13 ST. JOHNS ROAD,,ISLEWORTH,TW76NB,56102 - Unlicensed restaurants and cafes,,51.473757,-0.338354
